trans_dt,A,B,O,AB,code_len,dow,day,month,year,week,ds,hol_dur,hol_lower,hol_upper,TOTAL
2017-03-04,24.0,34.0,32.0,14.0,198,5,4,3,2017,9,,,,,104.0
2017-03-05,18.0,45.0,37.0,11.0,180,6,5,3,2017,9,,,,,111.0
2017-03-06,51.5,47.5,48.0,25.0,202,0,6,3,2017,10,,,,,172.0
2017-03-07,36.5,57.0,73.0,11.0,192,1,7,3,2017,10,,,,,177.5
2017-03-08,24.5,47.5,81.0,29.5,232,2,8,3,2017,10,,,,,182.5
2017-03-09,22.5,67.0,60.5,28.0,276,3,9,3,2017,10,,,,,178.0
2017-03-10,26.0,77.5,52.5,34.0,274,4,10,3,2017,10,,,,,190.0
2017-03-11,20.5,30.0,36.5,7.5,186,5,11,3,2017,10,,,,,94.5
2017-03-12,26.5,29.5,26.5,9.0,166,6,12,3,2017,10,,,,,91.5
2017-03-13,50.0,74.5,34.0,12.0,228,0,13,3,2017,11,,,,,170.5
2017-03-14,51.0,71.0,67.5,25.0,270,1,14,3,2017,11,,,,,214.5
2017-03-15,28.0,78.5,70.5,18.0,264,2,15,3,2017,11,,,,,195.0
2017-03-16,46.5,54.0,53.0,10.0,210,3,16,3,2017,11,,,,,163.5
2017-03-17,56.0,36.5,60.0,41.5,264,4,17,3,2017,11,,,,,194.0
2017-03-18,42.5,12.0,32.0,13.0,190,5,18,3,2017,11,,,,,99.5
2017-03-19,20.5,36.0,26.0,17.5,172,6,19,3,2017,11,,,,,100.0
2017-03-20,42.0,70.0,49.0,11.5,240,0,20,3,2017,12,,,,,172.5
2017-03-21,41.0,82.5,63.5,26.0,256,1,21,3,2017,12,,,,,213.0
2017-03-22,36.0,64.0,74.5,18.5,222,2,22,3,2017,12,,,,,193.0
2017-03-23,46.0,62.0,48.0,18.5,222,3,23,3,2017,12,,,,,174.5
2017-03-24,37.0,96.5,76.5,21.0,262,4,24,3,2017,12,,,,,231.0
2017-03-25,26.0,33.0,29.5,4.0,172,5,25,3,2017,12,,,,,92.5
2017-03-26,26.0,51.5,18.5,6.0,132,6,26,3,2017,12,,,,,102.0
2017-03-27,42.5,44.0,41.0,4.0,214,0,27,3,2017,13,,,,,131.5
2017-03-28,42.5,74.5,56.0,20.0,168,1,28,3,2017,13,,,,,193.0
2017-03-29,44.5,51.0,49.5,14.5,228,2,29,3,2017,13,,,,,159.5
2017-03-30,37.5,42.0,60.5,20.0,238,3,30,3,2017,13,,,,,160.0
2017-03-31,56.0,54.5,65.5,20.0,252,4,31,3,2017,13,,,,,196.0
2017-04-01,58.0,48.0,44.0,12.0,256,5,1,4,2017,13,,,,,162.0
2017-04-02,19.0,49.0,57.5,16.0,190,6,2,4,2017,13,2017-04-02,3.0,-1.0,1.0,141.5
2017-04-03,14.0,29.0,34.5,8.0,156,0,3,4,2017,14,2017-04-03,3.0,-1.0,1.0,85.5
2017-04-04,11.0,29.0,23.0,3.0,124,1,4,4,2017,14,2017-04-04,3.0,-1.0,1.0,66.0
2017-04-05,44.0,84.0,50.5,4.0,232,2,5,4,2017,14,,,,,182.5
2017-04-06,22.5,64.0,55.0,13.0,238,3,6,4,2017,14,,,,,154.5
2017-04-07,71.5,67.0,37.5,9.0,258,4,7,4,2017,14,,,,,185.0
2017-04-08,31.0,36.0,29.5,6.0,156,5,8,4,2017,14,,,,,102.5
2017-04-09,24.0,33.0,32.0,4.0,184,6,9,4,2017,14,,,,,93.0
2017-04-10,40.0,37.5,48.5,18.5,232,0,10,4,2017,15,,,,,144.5
2017-04-11,74.5,48.5,61.0,14.0,246,1,11,4,2017,15,,,,,198.0
2017-04-12,80.0,82.5,58.0,17.0,252,2,12,4,2017,15,,,,,237.5
2017-04-13,47.0,86.5,48.5,20.0,256,3,13,4,2017,15,,,,,202.0
2017-04-14,59.5,50.5,59.0,13.0,244,4,14,4,2017,15,,,,,182.0
2017-04-15,29.5,32.5,21.0,3.0,178,5,15,4,2017,15,,,,,86.0
2017-04-16,23.5,31.0,36.5,3.0,172,6,16,4,2017,15,,,,,94.0
2017-04-17,38.0,54.0,87.5,15.5,240,0,17,4,2017,16,,,,,195.0
2017-04-18,49.0,58.5,71.5,19.0,250,1,18,4,2017,16,,,,,198.0
2017-04-19,35.0,74.0,58.0,25.0,234,2,19,4,2017,16,,,,,192.0
2017-04-20,31.0,75.0,40.0,15.0,276,3,20,4,2017,16,,,,,161.0
2017-04-21,29.5,48.5,69.0,42.0,232,4,21,4,2017,16,,,,,189.0
2017-04-22,25.5,35.5,27.5,14.0,202,5,22,4,2017,16,,,,,102.5
2017-04-23,46.0,36.5,20.0,12.0,200,6,23,4,2017,16,,,,,114.5
2017-04-24,39.5,63.5,43.5,14.0,228,0,24,4,2017,17,,,,,160.5
2017-04-25,58.0,43.5,47.0,17.5,200,1,25,4,2017,17,,,,,166.0
2017-04-26,60.0,66.0,41.0,24.0,218,2,26,4,2017,17,,,,,191.0
2017-04-27,43.5,42.0,56.0,8.0,220,3,27,4,2017,17,,,,,149.5
2017-04-28,48.5,43.5,54.0,16.0,264,4,28,4,2017,17,,,,,162.0
2017-04-29,32.5,20.0,22.5,17.5,144,5,29,4,2017,17,2017-04-29,3.0,-1.0,1.0,92.5
2017-04-30,25.5,21.5,17.0,15.5,126,6,30,4,2017,17,2017-04-30,3.0,-1.0,1.0,79.5
2017-05-01,12.0,13.5,33.0,7.0,108,0,1,5,2017,18,2017-05-01,3.0,-1.0,1.0,65.5
2017-05-02,38.5,28.0,38.0,23.0,186,1,2,5,2017,18,,,,,127.5
2017-05-03,35.0,57.0,32.5,24.0,228,2,3,5,2017,18,,,,,148.5
2017-05-04,67.5,60.0,60.0,17.0,240,3,4,5,2017,18,,,,,204.5
2017-05-05,52.0,74.0,39.0,29.0,240,4,5,5,2017,18,,,,,194.0
2017-05-06,23.0,43.0,13.5,6.5,180,5,6,5,2017,18,,,,,86.0
2017-05-07,24.0,11.0,37.0,7.0,138,6,7,5,2017,18,,,,,79.0
2017-05-08,24.0,52.0,32.0,24.0,164,0,8,5,2017,19,,,,,132.0
2017-05-09,38.0,53.0,52.0,19.5,228,1,9,5,2017,19,,,,,162.5
2017-05-10,58.0,57.5,56.5,17.5,246,2,10,5,2017,19,,,,,189.5
2017-05-11,38.0,75.0,25.0,8.0,232,3,11,5,2017,19,,,,,146.0
2017-05-12,43.5,82.5,34.5,8.0,244,4,12,5,2017,19,,,,,168.5
2017-05-13,19.0,28.5,25.0,8.5,196,5,13,5,2017,19,,,,,81.0
2017-05-14,38.0,36.5,20.5,5.5,160,6,14,5,2017,19,,,,,100.5
2017-05-15,48.0,71.5,43.0,12.0,178,0,15,5,2017,20,,,,,174.5
2017-05-16,33.0,74.5,39.5,18.5,226,1,16,5,2017,20,,,,,165.5
2017-05-17,39.0,50.0,67.0,17.0,216,2,17,5,2017,20,,,,,173.0
2017-05-18,42.0,65.5,45.0,26.5,240,3,18,5,2017,20,,,,,179.0
2017-05-19,33.5,67.5,52.0,29.5,214,4,19,5,2017,20,,,,,182.5
2017-05-20,19.0,32.0,56.0,22.0,178,5,20,5,2017,20,,,,,129.0
2017-05-21,28.0,28.0,23.0,4.0,148,6,21,5,2017,20,,,,,83.0
2017-05-22,38.5,30.0,49.5,30.0,200,0,22,5,2017,21,,,,,148.0
2017-05-23,63.0,48.5,77.5,10.0,256,1,23,5,2017,21,,,,,199.0
2017-05-24,43.5,80.0,66.0,20.0,274,2,24,5,2017,21,,,,,209.5
2017-05-25,77.5,46.0,43.5,14.0,260,3,25,5,2017,21,,,,,181.0
2017-05-26,44.0,79.5,52.0,17.0,206,4,26,5,2017,21,,,,,192.5
2017-05-27,37.5,69.0,37.0,16.0,214,5,27,5,2017,21,,,,,159.5
2017-05-28,25.0,13.0,14.0,8.0,112,6,28,5,2017,21,2017-05-28,3.0,-1.0,1.0,60.0
2017-05-29,14.5,21.0,13.0,16.0,108,0,29,5,2017,22,2017-05-29,3.0,-1.0,1.0,64.5
2017-05-30,25.0,19.0,10.0,11.0,102,1,30,5,2017,22,2017-05-30,3.0,-1.0,1.0,65.0
2017-05-31,63.0,74.5,39.0,22.0,210,2,31,5,2017,22,,,,,198.5
2017-06-01,48.5,37.0,73.5,11.5,216,3,1,6,2017,22,,,,,170.5
2017-06-02,50.5,47.0,75.0,17.0,240,4,2,6,2017,22,,,,,189.5
2017-06-03,19.5,27.5,51.0,21.5,202,5,3,6,2017,22,,,,,119.5
2017-06-04,15.5,15.0,38.0,10.5,138,6,4,6,2017,22,,,,,79.0
2017-06-05,52.0,44.0,49.5,23.0,240,0,5,6,2017,23,,,,,168.5
2017-06-06,31.0,66.0,42.5,16.0,192,1,6,6,2017,23,,,,,155.5
2017-06-07,46.0,33.0,18.5,10.0,178,2,7,6,2017,23,,,,,107.5
2017-06-08,64.0,62.0,43.5,15.5,234,3,8,6,2017,23,,,,,185.0
2017-06-09,51.0,51.0,50.5,13.5,228,4,9,6,2017,23,,,,,166.0
2017-06-10,28.5,22.0,37.0,14.5,228,5,10,6,2017,23,,,,,102.0
2017-06-11,20.5,25.0,22.5,7.5,132,6,11,6,2017,23,,,,,75.5
2017-06-12,25.5,41.5,53.5,8.0,192,0,12,6,2017,24,,,,,128.5
2017-06-13,48.5,61.5,60.5,13.0,226,1,13,6,2017,24,,,,,183.5
2017-06-14,22.0,95.0,74.5,34.5,214,2,14,6,2017,24,,,,,226.0
2017-06-15,37.0,41.0,52.0,21.0,226,3,15,6,2017,24,,,,,151.0
2017-06-16,36.0,36.0,55.5,28.5,232,4,16,6,2017,24,,,,,156.0
2017-06-17,43.0,32.0,18.5,13.5,214,5,17,6,2017,24,,,,,107.0
2017-06-18,21.0,26.0,23.5,11.0,154,6,18,6,2017,24,,,,,81.5
2017-06-19,57.0,38.5,70.5,15.0,208,0,19,6,2017,25,,,,,181.0
2017-06-20,37.0,36.0,81.5,28.0,198,1,20,6,2017,25,,,,,182.5
2017-06-21,56.5,47.0,68.5,14.0,204,2,21,6,2017,25,,,,,186.0
2017-06-22,44.5,41.0,38.5,10.0,244,3,22,6,2017,25,,,,,134.0
2017-06-23,27.5,25.5,65.0,28.0,208,4,23,6,2017,25,,,,,146.0
2017-06-24,17.0,25.5,43.0,2.0,188,5,24,6,2017,25,,,,,87.5
2017-06-25,22.5,25.0,37.0,2.0,144,6,25,6,2017,25,,,,,86.5
2017-06-26,42.5,47.0,67.0,16.0,202,0,26,6,2017,26,,,,,172.5
2017-06-27,48.5,47.0,72.0,20.0,276,1,27,6,2017,26,,,,,187.5
2017-06-28,37.5,67.0,48.5,19.0,246,2,28,6,2017,26,,,,,172.0
2017-06-29,46.0,36.5,69.0,19.0,228,3,29,6,2017,26,,,,,170.5
2017-06-30,27.0,56.0,37.5,13.0,198,4,30,6,2017,26,,,,,133.5
2017-07-01,24.0,20.0,23.0,3.0,130,5,1,7,2017,26,,,,,70.0
2017-07-02,25.5,12.0,18.0,4.5,132,6,2,7,2017,26,,,,,60.0
2017-07-03,34.0,35.5,41.5,22.0,178,0,3,7,2017,27,,,,,133.0
2017-07-04,44.5,45.0,65.5,19.0,200,1,4,7,2017,27,,,,,174.0
2017-07-05,37.0,56.5,55.5,10.0,230,2,5,7,2017,27,,,,,159.0
2017-07-06,36.5,64.0,42.5,16.0,234,3,6,7,2017,27,,,,,159.0
2017-07-07,35.0,53.5,54.5,35.0,220,4,7,7,2017,27,,,,,178.0
2017-07-08,26.5,25.0,27.0,4.0,168,5,8,7,2017,27,,,,,82.5
2017-07-09,12.5,32.5,31.5,12.0,138,6,9,7,2017,27,,,,,88.5
2017-07-10,32.0,56.5,23.0,13.5,156,0,10,7,2017,28,,,,,125.0
2017-07-11,32.0,50.0,53.5,15.0,196,1,11,7,2017,28,,,,,150.5
2017-07-12,38.0,53.0,50.5,10.0,190,2,12,7,2017,28,,,,,151.5
2017-07-13,25.0,47.0,51.0,3.5,196,3,13,7,2017,28,,,,,126.5
2017-07-14,41.0,77.0,64.0,15.0,234,4,14,7,2017,28,,,,,197.0
2017-07-15,24.0,44.5,28.0,10.0,168,5,15,7,2017,28,,,,,106.5
2017-07-16,27.0,24.0,29.0,3.5,162,6,16,7,2017,28,,,,,83.5
2017-07-17,41.0,36.0,28.0,24.0,174,0,17,7,2017,29,,,,,129.0
2017-07-18,26.0,49.0,42.5,13.0,214,1,18,7,2017,29,,,,,130.5
2017-07-19,37.0,37.0,55.5,16.5,220,2,19,7,2017,29,,,,,146.0
2017-07-20,40.5,27.5,29.0,12.0,194,3,20,7,2017,29,,,,,109.0
2017-07-21,27.0,59.0,44.5,17.5,214,4,21,7,2017,29,,,,,148.0
2017-07-22,24.0,34.5,36.0,13.0,174,5,22,7,2017,29,,,,,107.5
2017-07-23,23.0,22.0,21.5,8.5,132,6,23,7,2017,29,,,,,75.0
2017-07-24,40.5,53.0,50.0,10.0,192,0,24,7,2017,30,,,,,153.5
2017-07-25,36.5,57.5,33.0,28.5,206,1,25,7,2017,30,,,,,155.5
2017-07-26,43.0,70.0,44.0,18.0,218,2,26,7,2017,30,,,,,175.0
2017-07-27,47.0,30.0,41.0,28.0,238,3,27,7,2017,30,,,,,146.0
2017-07-28,48.0,35.0,53.5,20.0,230,4,28,7,2017,30,,,,,156.5
2017-07-29,23.0,20.0,22.0,11.0,122,5,29,7,2017,30,,,,,76.0
2017-07-30,23.0,26.5,29.5,14.0,162,6,30,7,2017,30,,,,,93.0
2017-07-31,39.0,31.5,46.5,19.0,180,0,31,7,2017,31,,,,,136.0
2017-08-01,50.0,38.5,48.5,16.0,228,1,1,8,2017,31,,,,,153.0
2017-08-02,29.5,81.5,29.5,48.0,222,2,2,8,2017,31,,,,,188.5
2017-08-03,28.5,65.5,58.0,14.5,238,3,3,8,2017,31,,,,,166.5
2017-08-04,26.0,29.0,29.5,8.5,150,4,4,8,2017,31,,,,,93.0
2017-08-05,33.5,24.5,18.5,8.5,192,5,5,8,2017,31,,,,,85.0
2017-08-06,16.5,26.0,33.5,7.0,156,6,6,8,2017,31,,,,,83.0
2017-08-07,35.0,43.0,61.5,11.0,208,0,7,8,2017,32,,,,,150.5
2017-08-08,39.5,25.0,29.0,13.5,204,1,8,8,2017,32,,,,,107.0
2017-08-09,35.0,57.0,47.5,23.0,232,2,9,8,2017,32,,,,,162.5
2017-08-10,51.5,52.0,27.0,7.0,264,3,10,8,2017,32,,,,,137.5
2017-08-11,60.0,74.0,35.0,13.0,220,4,11,8,2017,32,,,,,182.0
2017-08-12,29.0,16.0,22.0,3.5,124,5,12,8,2017,32,,,,,70.5
2017-08-13,8.0,14.0,21.0,3.0,96,6,13,8,2017,32,,,,,46.0
2017-08-14,49.5,34.0,27.0,34.5,184,0,14,8,2017,33,,,,,145.0
2017-08-15,31.5,45.5,32.0,10.5,196,1,15,8,2017,33,,,,,119.5
2017-08-16,29.5,44.0,34.5,27.0,226,2,16,8,2017,33,,,,,135.0
2017-08-17,39.0,40.5,24.5,17.0,186,3,17,8,2017,33,,,,,121.0
2017-08-18,37.5,48.0,32.5,22.0,222,4,18,8,2017,33,,,,,140.0
2017-08-19,16.0,23.0,14.5,6.5,136,5,19,8,2017,33,,,,,60.0
2017-08-20,34.5,13.5,11.5,11.0,158,6,20,8,2017,33,,,,,70.5
2017-08-21,39.5,49.5,43.0,10.0,194,0,21,8,2017,34,,,,,142.0
2017-08-22,49.5,41.5,43.5,6.5,178,1,22,8,2017,34,,,,,141.0
2017-08-23,70.5,62.5,39.5,5.5,228,2,23,8,2017,34,,,,,178.0
2017-08-24,49.5,35.5,34.0,19.5,222,3,24,8,2017,34,,,,,138.5
2017-08-25,52.5,47.5,59.0,12.0,220,4,25,8,2017,34,,,,,171.0
2017-08-26,19.0,21.5,24.0,10.5,148,5,26,8,2017,34,,,,,75.0
2017-08-27,7.5,29.0,25.5,7.5,144,6,27,8,2017,34,,,,,69.5
2017-08-28,46.0,57.5,49.5,13.0,202,0,28,8,2017,35,,,,,166.0
2017-08-29,43.5,32.0,48.5,18.0,190,1,29,8,2017,35,,,,,142.0
2017-08-30,48.0,56.5,54.5,15.0,270,2,30,8,2017,35,,,,,174.0
2017-08-31,43.5,40.5,32.5,9.0,214,3,31,8,2017,35,,,,,125.5
2017-09-01,49.0,38.5,37.0,21.5,252,4,1,9,2017,35,,,,,146.0
2017-09-02,20.0,36.5,25.0,9.5,162,5,2,9,2017,35,,,,,91.0
2017-09-03,10.0,28.0,29.0,2.5,144,6,3,9,2017,35,,,,,69.5
2017-09-04,38.0,61.5,52.5,4.0,186,0,4,9,2017,36,,,,,156.0
2017-09-05,58.5,71.5,55.0,14.0,228,1,5,9,2017,36,,,,,199.0
2017-09-06,32.5,60.0,35.5,12.0,208,2,6,9,2017,36,,,,,140.0
2017-09-07,51.0,37.0,22.0,9.5,196,3,7,9,2017,36,,,,,119.5
2017-09-08,58.0,37.0,34.0,4.0,192,4,8,9,2017,36,,,,,133.0
2017-09-09,18.0,27.5,26.5,8.0,186,5,9,9,2017,36,,,,,80.0
2017-09-10,9.5,43.0,18.0,7.0,154,6,10,9,2017,36,,,,,77.5
2017-09-11,33.5,52.5,34.5,6.0,190,0,11,9,2017,37,,,,,126.5
2017-09-12,32.5,61.0,41.0,26.0,234,1,12,9,2017,37,,,,,160.5
2017-09-13,54.0,64.5,72.0,21.5,250,2,13,9,2017,37,,,,,212.0
2017-09-14,39.0,49.5,38.0,13.0,210,3,14,9,2017,37,,,,,139.5
2017-09-15,36.5,40.5,28.0,15.5,204,4,15,9,2017,37,,,,,120.5
2017-09-16,20.0,30.0,27.0,7.0,150,5,16,9,2017,37,,,,,84.0
2017-09-17,39.0,13.5,33.0,7.5,142,6,17,9,2017,37,,,,,93.0
2017-09-18,37.0,40.5,52.0,20.5,180,0,18,9,2017,38,,,,,150.0
2017-09-19,46.5,48.0,46.0,15.5,218,1,19,9,2017,38,,,,,156.0
2017-09-20,50.5,45.0,45.0,8.0,178,2,20,9,2017,38,,,,,148.5
2017-09-21,27.5,57.5,49.5,14.5,242,3,21,9,2017,38,,,,,149.0
2017-09-22,23.0,49.0,51.0,13.5,210,4,22,9,2017,38,,,,,136.5
2017-09-23,31.0,40.0,18.0,1.0,166,5,23,9,2017,38,,,,,90.0
2017-09-24,11.0,19.0,35.5,0.0,114,6,24,9,2017,38,,,,,65.5
2017-09-25,27.0,51.5,26.0,29.5,192,0,25,9,2017,39,,,,,134.0
2017-09-26,49.5,88.5,52.5,13.5,244,1,26,9,2017,39,,,,,204.0
2017-09-27,39.5,48.5,37.5,15.0,204,2,27,9,2017,39,,,,,140.5
2017-09-28,20.5,62.0,98.0,8.0,222,3,28,9,2017,39,,,,,188.5
2017-09-29,62.0,27.0,46.0,14.5,234,4,29,9,2017,39,,,,,149.5
2017-09-30,38.5,56.5,46.0,25.5,270,5,30,9,2017,39,,,,,166.5
2017-10-01,30.0,14.5,29.0,9.0,156,6,1,10,2017,39,2017-10-01,7.0,-2.0,2.0,82.5
2017-10-02,29.0,30.0,14.0,7.5,150,0,2,10,2017,40,2017-10-02,7.0,-2.0,2.0,80.5
2017-10-03,35.5,17.0,15.5,5.0,114,1,3,10,2017,40,2017-10-03,7.0,-2.0,2.0,73.0
2017-10-04,38.5,36.0,25.5,8.5,162,2,4,10,2017,40,2017-10-04,7.0,-2.0,2.0,108.5
2017-10-05,29.5,34.5,24.5,11.0,156,3,5,10,2017,40,2017-10-05,7.0,-2.0,2.0,99.5
2017-10-06,20.0,20.5,26.0,6.0,150,4,6,10,2017,40,2017-10-06,7.0,-2.0,2.0,72.5
2017-10-07,17.0,23.0,17.0,6.0,132,5,7,10,2017,40,2017-10-07,7.0,-2.0,2.0,63.0
2017-10-08,20.5,20.5,20.5,2.0,138,6,8,10,2017,40,2017-10-08,7.0,-2.0,2.0,63.5
2017-10-09,29.0,27.5,31.5,7.0,162,0,9,10,2017,41,,,,,95.0
2017-10-10,30.0,33.0,45.0,10.5,198,1,10,10,2017,41,,,,,118.5
2017-10-11,56.0,57.0,66.5,4.0,192,2,11,10,2017,41,,,,,183.5
2017-10-12,46.0,51.5,40.5,11.0,214,3,12,10,2017,41,,,,,149.0
2017-10-13,39.5,47.0,54.0,20.5,216,4,13,10,2017,41,,,,,161.0
2017-10-14,26.5,21.0,20.0,12.0,176,5,14,10,2017,41,,,,,79.5
2017-10-15,28.5,20.5,17.0,15.0,160,6,15,10,2017,41,,,,,81.0
2017-10-16,35.0,45.0,61.5,23.0,182,0,16,10,2017,42,,,,,164.5
2017-10-17,17.0,23.0,21.5,5.0,120,1,17,10,2017,42,,,,,66.5
2017-10-18,20.0,34.0,69.0,6.0,174,2,18,10,2017,42,,,,,129.0
2017-10-19,50.0,24.0,38.0,6.5,172,3,19,10,2017,42,,,,,118.5
2017-10-20,53.5,24.5,68.0,5.0,216,4,20,10,2017,42,,,,,151.0
